ID,CPUmodel,GPUmodel,TotCred,RAC
46389,INTEL(R) CORE(TM) I5-7400 CPU @ 3.00GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2047MB|52647|300],514981.800234,916.277715
920691,INTEL(R) CORE(TM) I7-3770K CPU @ 3.50GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|NVIDIA GEFORCE RTX 2080|1|8191MB|52686|300],862626.900271,2.957566
916118,INTEL(R) CORE(TM) I7-7700K CPU @ 4.20GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE RTX 2080|1|8191MB|52824|300],1.018458165071e6,4.737644
2786736,AMD RYZEN 7 2700 EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|1|6143MB|51694|300],355830.0,369.011789
2839249,INTEL(R) XEON(R) CPU L5639 @ 2.13GHZ [FAMILY 6 MODEL 44 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1070|1|4095MB|47212|300],836450.0,4363.453996
2786334,AMD RYZEN 7 2700 EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060|1|12287MB|52737|300],528628.0,1299.715698
2797707,INTEL(R) XEON(R) W-2295 CPU @ 3.00GHZ [FAMILY 6 MODEL 85 STEPPING 7],[CUDA|NVIDIA GEFORCE RTX 3090|1|24575MB|52824|300],4.536092e6,17260.651425
2690366,AMD RYZEN 5 3600 6-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CAL|AMD RADEON(TM) R9 290X|1|4096MB||200],1.245087e6,3600.428914
1465203,INTEL(R) CORE(TM) I7-5820K CPU @ 3.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 960|1|4095MB|51694|300],448192.337778,22.781027
56805,INTEL(R) XEON(R) CPU X5650 @ 2.67GHZ [FAMILY 6 MODEL 44 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1070|1|8191MB|52802|300],2.635286934733e6,3391.491743
36571,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1070 TI|1|8191MB|52824|300],2.278398266159e6,2833.602195
56696,INTEL(R) XEON(R) CPU X5650 @ 2.67GHZ [FAMILY 6 MODEL 44 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1060 3GB|1|3071MB|52802|300],2.774607806098e6,1973.812374
2788814,INTEL(R) CORE(TM) I7-3720QM CPU @ 2.60GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 4000|1|1400MB||102],1.392195e6,15.046296
2799707,INTEL(R) CORE(TM) I7-6820HK CPU @ 2.70GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|GEFORCE GTX 980M|1|8192MB|45167|102][INTEL|INTEL(R) HD GRAPHICS 530|1|6501MB||201],647432.0,40.670115
2801768,AMD RYZEN 9 4900HS WITH RADEON GRAPHICS [FAMILY 23 MODEL 96 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 2060 WITH MAX-Q DESIGN|1|6143MB|52824|300][CAL|AMD RADEON(TM) GRAPHICS|1|15456MB||200],2.074012e6,20948.094534
5828,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1060 3GB|1|3071MB|52756|300],4.719349898409e6,2711.975391
2838228,11TH GEN INTEL(R) CORE(TM) I7-11800H @ 2.30GHZ [FAMILY 6 MODEL 141 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3050 TI LAPTOP GPU|1|4095MB|52802|300][INTEL|INTEL(R) UHD GRAPHICS|1|6449MB||300],296340.0,96.991128
2811206,INTEL(R) CORE(TM) I7-4650U CPU @ 1.70GHZ [FAMILY 6 MODEL 69 STEPPING 1],[INTEL|INTEL(R) HD GRAPHICS 5000|1|1629MB||102],61566.0,9.256458
2846598,INTEL(R) CORE(TM) I7-4650U CPU @ 1.70GHZ [FAMILY 6 MODEL 69 STEPPING 1],[INTEL|INTEL(R) HD GRAPHICS 5000|1|1629MB||102],190.0,13.228177
2811203,INTEL(R) CORE(TM) I7-8550U CPU @ 1.80GHZ [FAMILY 6 MODEL 142 STEPPING 10],[INTEL|INTEL(R) UHD GRAPHICS 620|1|6501MB||300],56618.0,13.35966
2798511,INTEL(R) CORE(TM) I7-2630QM CPU @ 2.00GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GT 555M|1|3072MB|38934|0],115652.0,15.37937
2225707,INTEL(R) XEON(R) CPU X5660 @ 2.80GHZ [FAMILY 6 MODEL 44 STEPPING 2],[CUDA|NVIDIA GEFORCE GT 1030|1|4095MB|52756|300],402274.96124,62.311366
2797566,INTEL(R) CORE(TM) I7-4910MQ CPU @ 2.90GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|QUADRO K2100M|1|2048MB|42760|102][INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],152490.0,26.773341
2796191,INTEL(R) CORE(TM) I7 CPU Q 740 @ 1.73GHZ [FAMILY 6 MODEL 30 STEPPING 5],[CUDA|NVS 3100M|1|512MB|34201|100],84070.0,12.041709
2807541,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2002MB|51548|300],626934.0,14.55533
25557,INTEL(R) CORE(TM) I7-2670QM CPU @ 2.20GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,817370.328447,271.155578
2802295,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|52737|300],1.54955e6,4770.839295
2802296,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|52737|300],1.565782e6,4713.139398
2809277,AMD RYZEN 5 3600 6-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GT 1030|1|2047MB|51659|300],900570.0,97.127938
922209,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 4000|1|1425MB||102],1.221728351255e6,39.489219
922416,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 4000|1|1425MB||102],1.044673112063e6,39.190988
706301,PENTIUM(R) DUAL-CORE CPU E5400 @ 2.70GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,132216.91416,291.808069
178775,AMD ATHLON(TM) 64 X2 DUAL CORE PROCESSOR 3800+ [FAMILY 15 MODEL 75 STEPPING 2],[CUDA|GEFORCE GT 630|1|2048MB|36200|101],118240.570402,338.611464
178773,INTEL(R) CELERON(R) CPU J1900 @ 1.99GHZ [FAMILY 6 MODEL 55 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS|1|1752MB||102],143456.939811,339.944542
2794967,PENTIUM(R) DUAL-CORE CPU E5400 @ 2.70GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,142748.0,354.325928
178774,PENTIUM(R) DUAL-CORE CPU E5300 @ 2.60GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,143741.338279,278.544339
809176,INTEL(R) CORE(TM) I5-7200U CPU @ 2.50GHZ [FAMILY 6 MODEL 142 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 620|1|4862MB||201],361283.128052,334.139939
47248,GENUINE INTEL(R) CPU T2500 @ 2.00GHZ [FAMILY 6 MODEL 14 STEPPING 8],NONE,1.481320622362e6,824.396509
46759,INTEL(R) CORE(TM) I7-7700K CPU @ 4.20GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1070|1|8191MB|52824|300],4.119119062387e7,41229.927145
2571214,INTEL(R) XEON(R) CPU E5-2687W 0 @ 3.10GHZ [FAMILY 6 MODEL 45 STEPPING 7],[CUDA|NVIDIA GEFORCE RTX 2080 TI|1|4095MB|47141|300],1.438271e6,21386.721764
2846181,INTEL(R) XEON(R) CPU E5-2687W 0 @ 3.10GHZ [FAMILY 6 MODEL 45 STEPPING 7],[CUDA|NVIDIA GEFORCE RTX 2080 TI|1|4095MB|47099|300],5700.0,335.093984
38389,INTEL(R) CORE(TM) I5-6267U CPU @ 2.90GHZ [X86 FAMILY 6 MODEL 78 STEPPING 3],[INTEL|INTEL(R) IRIS(TM) GRAPHICS 550|1|1536MB||102],273213.960099,14.136361
2844270,INTEL(R) CORE(TM)2 DUO CPU P9300 @ 2.26GHZ [FAMILY 6 MODEL 23 STEPPING 10],[CUDA|GEFORCE G105M|1|512MB|34201|100],24070.0,879.118146
3296,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],NONE,676983.074298,2536.587622
4039,INTEL(R) CORE(TM) I5-4460  CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,927285.380311,2371.853376
2844269,INTEL(R) CORE(TM)2 DUO CPU P8800 @ 2.66GHZ [FAMILY 6 MODEL 23 STEPPING 10],[CUDA|GEFORCE GT 230M|1|1024MB|32702|100],23220.0,761.839333
416,AMD PHENOM(TM) II X4 955 PROCESSOR [FAMILY 16 MODEL 4 STEPPING 2],NONE,773906.655245,748.255972
2798639,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CAL|RADEON RX 570 SERIES|1|4096MB||200],1.671861e6,5819.946206
2791809,AMD RYZEN 7 5700G WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],[CAL|AMD RADEON(TM) GRAPHICS|1|24655MB||200],76147.0,11.10066
2702544,INTEL(R) CORE(TM) I7 CPU X 980 @ 3.33GHZ [FAMILY 6 MODEL 44 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 970|1|4095MB|52802|300],287035.0,689.953642
33342,INTEL(R) CORE(TM) I5-6500 CPU @ 3.20GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|GEFORCE GTX 1050 TI|1|4096MB|44274|102][INTEL|INTEL(R) HD GRAPHICS 530|1|1297MB||200],1.9594834595219e7,17530.865077
17234,INTEL(R) CORE(TM) I5-4570 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 1050 TI|1|4096MB|44274|102][INTEL|INTEL(R) HD GRAPHICS 4600|1|1297MB||102],2.2511888565412e7,17551.81662
2248192,INTEL(R) CORE(TM) I5-9600KF CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|2|5944MB|47099|300],8.686324064279e6,5565.555637
1290,INTEL(R) CORE(TM) I5-4690 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|1|6144MB|47212|300][INTEL|INTEL(R) HD GRAPHICS 4600|1|1297MB||102],2.0017828838915e7,9523.799568
1291,INTEL(R) CORE(TM) I5-4690 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1650 SUPER|1|4096MB|47212|300][INTEL|INTEL(R) HD GRAPHICS 4600|1|1297MB||102],1.613413922027e7,9276.0013
1288,INTEL(R) CORE(TM) I5-4690 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1660 TI|1|6144MB|47212|300][INTEL|INTEL(R) HD GRAPHICS 4600|1|1297MB||102],2.1205779996982e7,9064.324973
1697845,INTEL(R) CORE(TM) I5-9600K CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 12],[CUDA|NVIDIA GEFORCE GTX 1660 TI|2|5944MB|47099|300],1.0244482035493e7,4909.578107
1612786,INTEL(R) CORE(TM) I7-8700K CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 10],[INTEL|INTEL(R) UHD GRAPHICS 630|1|6415MB||300],1.2695551504706e7,2536.55359
2839303,INTEL(R) CORE(TM) I7-6700K CPU @ 4.00GHZ [FAMILY 6 MODEL 94 STEPPING 3],NONE,206910.0,87.025581
916904,INTEL(R) CORE(TM) I5-6400 CPU @ 2.70GHZ [FAMILY 6 MODEL 94 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 530|1|3231MB||201],387659.762051,405.2509
2841228,AMD RYZEN 7 PRO 5750G WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],NONE,772300.0,2398.384005
916092,INTEL(R) XEON(R) CPU E3-1230 V3 @ 3.30GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1650|1|4095MB|47212|300],931329.775241,616.011106
916902,INTEL(R) CORE(TM) I5-6400 CPU @ 2.70GHZ [FAMILY 6 MODEL 94 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 530|1|3231MB||201],413252.165376,468.222947
180983,INTEL(R) CORE(TM) I5-6400 CPU @ 2.70GHZ [FAMILY 6 MODEL 94 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 530|1|3231MB||201],409884.036531,402.391408
2787390,AMD RYZEN 5 5600G WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],NONE,1.40383e6,1394.413074
2374376,AMD RYZEN 7 3700X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1650|1|4095MB|51694|300],2.503761030032e6,2306.64061
2841239,INTEL(R) XEON(R) CPU E3-1230 V5 @ 3.40GHZ [FAMILY 6 MODEL 94 STEPPING 3],NONE,1.3103136827e6,791.649696
2802051,INTEL(R) CORE(TM) I5-6400 CPU @ 2.70GHZ [FAMILY 6 MODEL 94 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 530|1|3231MB||201],406603.818693,504.930412
2838747,AMD RYZEN 7 2700 EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CAL|RADEON RX 570 SERIES|1|4096MB||200],1.451710248383e6,1501.20771
2374369,INTEL(R) CORE(TM) I5-4460 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,603687.18511,925.391802
1762541,INTEL(R) CELERON(R) J4005 CPU @ 2.00GHZ [FAMILY 6 MODEL 122 STEPPING 1],[INTEL|INTEL(R) UHD GRAPHICS 600|1|3025MB||102],200687.194491,1383.55773
2838752,"AMD A10-7870K RADEON R7, 12 COMPUTE CORES 4C+8G [FAMILY 21 MODEL 56 STEPPING 1]",[CAL|AMD RADEON(TM) R7 GRAPHICS|1|2559MB||200],575393.902362,3026.154946
21606,INTEL(R) CORE(TM) I7-4790 CPU @ 3.60GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 960|4|2048MB|47168|300][INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],1.300703146329e6,1040.749164
12397,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1070 TI|2|8191MB|51123|300],2.935722959905e6,717.830787
38370,INTEL(R) CORE(TM)2 QUAD CPU Q9550 @ 2.83GHZ [FAMILY 6 MODEL 23 STEPPING 7],[CUDA|GEFORCE GTX 760|1|2048MB|45671|102],420858.711526,181.209946
2141289,AMD RYZEN 7 3700X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 2070|2|8191MB|51123|300],1.009567599689e6,840.607648
4629,INTEL(R) CORE(TM) I5-8500 CPU @ 3.00GHZ [X86 FAMILY 6 MODEL 158 STEPPING 10],[CAL|AMD RADEON PRO 560X COMPUTE ENGINE|1|4096MB||102],241794.416415,40.609779
2838854,INTEL(R) XEON(R) CPU E5-2430 0 @ 2.20GHZ [FAMILY 6 MODEL 45 STEPPING 7],NONE,9240.0,2.41615
2838840,INTEL(R) XEON(R) CPU E5-2670 V2 @ 2.50GHZ [FAMILY 6 MODEL 62 STEPPING 4],[CUDA|NVIDIA GEFORCE GTX 970|1|4042MB|51586|300],34650.0,7.114336
2813295,AMD RYZEN THREADRIPPER 1950X 16-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3090|1|4095MB|52578|300],1.7215e6,1270.918937
2793663,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3090|1|24256MB|52578|300],2.573908e6,1611.332416
2786053,INTEL(R) XEON(R) CPU E5-2696 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|4095MB|52578|300],4.165589e6,3324.878173
2784613,INTEL(R) XEON(R) CPU E5-2696 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|52578|300],3.356141e6,732.056518
2725809,AMD RYZEN THREADRIPPER 3960X 24-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070 TI|1|4095MB|52578|300],5.694042e6,1142.977018
2784616,INTEL(R) XEON(R) CPU E5-2696 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|4095MB|52578|300],4.216474e6,3477.408863
2784614,INTEL(R) XEON(R) CPU E5-2696 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|52578|300],3.318224e6,2234.352927
2794985,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|7971MB|52578|300],1.559246e6,561.099602
2784660,INTEL(R) XEON(R) CPU E5-2696 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|4095MB|52578|300],4.0018e6,1434.630844
2783163,INTEL(R) XEON(R) CPU E5-2696 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|4095MB|52578|300],3.514843e6,1839.910193
2785006,AMD RYZEN THREADRIPPER 1950X 16-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|52578|300],3.671586e6,726.727177
2838776,AMD RYZEN 7 6800H WITH RADEON GRAPHICS [FAMILY 25 MODEL 68 STEPPING 1],NONE,58410.0,79.595924
2840703,AMD RYZEN 7 1700 EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|7965MB|52560|300],123820.0,1685.274594
2841034,13TH GEN INTEL(R) CORE(TM) I9-13900KF [FAMILY 6 MODEL 183 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3090|1|24575MB|52756|300],40180.0,184.891543
2792071,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CAL|AMD RADEON VII|1|16368MB||200],3.265876e6,6807.836565
1514051,AMD RYZEN THREADRIPPER 1950X 16-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CAL|RADEON RX VEGA|1|8176MB||200],4.679182326466e6,172.434319
2842257,AMD RYZEN THREADRIPPER 1950X 16-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CAL|RADEON RX VEGA|1|8176MB||200],872660.0,5113.492311
2821444,INTEL(R) CORE(TM) I9-9980XE CPU @ 3.00GHZ [FAMILY 6 MODEL 85 STEPPING 4],[CAL|AMD RADEON R9 200 SERIES|1|3072MB||102],2.064714e6,4356.845301
2796935,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070 TI|1|8191MB|51694|300],4.102876e6,10135.4868
2787718,INTEL(R) CORE(TM) I7-6700 CPU @ 3.40GHZ [FAMILY 6 MODEL 94 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 530|1|6507MB||300],731402.0,132.226034
2787803,AMD RYZEN 9 3950X 16-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CAL|AMD RADEON VII|2|16368MB||200],7.298668e6,8694.21348
2830207,AMD RYZEN 9 3950X 16-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 2070|1|4095MB|52578|300],3.374828e6,19.142403
2726620,AMD RYZEN 7 2700X EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1070|1|4095MB|52578|300],5.282119589616e6,17.227961
2793065,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3070 TI|1|4095MB|52056|300],7.77404e6,26.969137
2833234,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|52056|300],3.435118e6,22.932901
60760,AMD RYZEN 7 1800X EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|52802|300],4.143683311671e6,378.889444
2838956,INTEL(R) XEON(R) E-2386G CPU @ 3.50GHZ [FAMILY 6 MODEL 167 STEPPING 1],NONE,324720.0,101.68675
2783452,AMD RYZEN 5 4500U WITH RADEON GRAPHICS [FAMILY 23 MODEL 96 STEPPING 1],[CAL|AMD RADEON(TM) GRAPHICS|1|3169MB||200],465237.0,162.708402
2838957,INTEL(R) XEON(R) D-2141I CPU @ 2.20GHZ [FAMILY 6 MODEL 85 STEPPING 4],NONE,230010.0,73.071298
2833423,INTEL(R) XEON(R) E-2386G CPU @ 3.50GHZ [FAMILY 6 MODEL 167 STEPPING 1],NONE,341934.0,100.336871
2534035,INTEL(R) CORE(TM) I5-8400 CPU @ 2.80GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1660 TI|2|6143MB|52756|300],2.472665187026e6,16.999629
2801115,INTEL(R) CORE(TM) I7-8700 CPU @ 3.20GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|12287MB|52756|300],1.487388e6,30.591236
2840089,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CAL|AMD RADEON VII|2|16368MB||200],2310.0,1.177206
2841297,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 4080|1|16079MB|52560|300],3420.0,147.379211
2802680,INTEL(R) XEON(R) CPU E5-1660 V3 @ 3.00GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|4095MB|51085|300],821172.0,1.727099
2832857,INTEL(R) CORE(TM) I9-7900X CPU @ 3.30GHZ [FAMILY 6 MODEL 85 STEPPING 4],[CUDA|NVIDIA GEFORCE RTX 3080|1|4095MB|51085|300],366984.0,1.410015
2828195,AMD RYZEN THREADRIPPER 3990X 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 2080 TI|1|11263MB|52756|300],4.31335e6,3309.453666
2828194,INTEL(R) XEON(R) CPU E5-2683 V3 @ 2.00GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CAL|RADEON RX 570 SERIES|1|4096MB||200],715330.0,951.779579
2828182,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|52233|300],868576.0,3.475437
2838814,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|1|6143MB|51694|300],38280.0,7.202294
2714501,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|1|6143MB|51694|300],284083.0,2.48758
2831280,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 960|1|4095MB|51694|300],1.401468e6,1868.915668
2828186,INTEL(R) XEON(R) CPU E5-2699 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|12287MB|52756|300],760960.0,267.859139
2842591,INTEL(R) XEON(R) CPU E5-2699 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|12287MB|51694|300],86750.0,389.568831
2843003,INTEL(R) XEON(R) CPU E5-2699 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|12287MB|51215|300],2850.0,16.971644
2828192,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|4095MB|52698|300],2.491006e6,2680.116368
2828191,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 960|1|4095MB|51694|300],1.228842e6,1553.803173
2835677,AMD RYZEN THREADRIPPER 3990X 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|51694|300],2.46173e6,2653.382868
2828193,AMD RYZEN THREADRIPPER 3990X 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|52233|300],1.01512e6,3.190368
2842484,INTEL(R) XEON(R) CPU E5-2696 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CUDA|GEFORCE GTX 1660 TI|1|6144MB|45751|102],156060.0,689.741844
2842675,AMD RYZEN THREADRIPPER 3990X 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|4095MB|47016|300],6930.0,27.979214
2842971,AMD RYZEN THREADRIPPER 3990X 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|4095MB|51586|300],62890.0,305.197941
